MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.42,0.60,0.50,61228844,60798208,31819153,2789,3826803,3456136,7653606,14729941,1356,484,4494092,7241970,18299362,"[]","[]",370666,276,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.34,0.60,0.50,66088183,65066045,23464339,4668,4130511,3171114,8261023,5815494,1710,691,6708503,8808881,19077854,"[]","[]",959398,377,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.61,0.60,0.50,60411318,60260094,29187722,359,3775707,3665007,7551415,15243287,1022,262,1863924,4383977,17373438,"[]","[]",110700,415,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.35,0.60,0.50,57740782,56676556,29252122,10538,3608799,2597725,7217598,5675191,1680,713,7394927,9774806,23084485,"[]","[]",1011074,457,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.29,0.60,0.50,51395360,33664063,24083113,8937130,3212210,0,6424420,0,1864,1004,23584633,23609416,18904494,"[]","[13,]",3212210,479,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.33,0.60,0.50,66637219,48558303,33567312,8128372,4164826,0,8329652,0,2029,1031,25934483,25209172,30803162,"[]","[36,]",4164826,322,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.30,0.60,0.50,63361956,46307200,33411162,10964694,3960122,0,7920245,0,1815,923,23290977,25596721,25784871,"[]","[12,]",3960122,268,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.36,0.60,0.50,54464699,33763216,35328317,26164697,3404044,0,6808087,0,1616,867,24712470,23740833,16336401,"[]","[8,]",3404044,235,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.12,0.60,0.50,63352225,44309686,55373521,55988072,3959514,0,7919028,0,1241,766,23002053,20255886,10050644,"[19,]","[5,]",3959514,195,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.18,0.60,0.50,56207802,34435457,28321941,26362303,3512988,0,7025975,0,1412,818,25638975,22295337,11975610,"[]","[4,]",3512988,224,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.02,0.60,0.50,67061916,46091911,31124306,34164026,4191370,0,8382739,0,1292,809,25161374,21735414,8768980,"[]","[4,]",4191370,170,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.06,0.60,0.50,67581002,48422190,21865014,22865655,4223813,0,8447625,0,1356,805,23745266,21275373,9554237,"[]","[5,]",4223813,222,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.03,0.60,0.50,55894476,36486830,25868474,27370065,3493405,0,6986810,0,1283,789,22911605,20905585,7480685,"[]","[5,]",3493405,196,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.23,0.60,0.50,65630152,43036480,25046880,12635496,4101885,0,8203769,0,1811,992,30049902,26247547,21063163,"[]","[13,]",4101885,356,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.21,0.60,0.50,73979021,49293782,23888730,15188058,4623689,0,9247378,0,1653,908,31219541,29124058,18132920,"[]","[12,]",4623689,348,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.24,0.60,0.50,58933856,32555562,26617049,19626050,3683366,0,7366732,0,1693,916,31424509,27853284,16566107,"[]","[8,]",3683366,377,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.15,0.60,0.50,66008947,44199069,32751349,17282552,4125559,0,8251118,0,1521,895,27127071,26470556,23184796,"[]","[7,7,7,8,8,9,9,9,9,]",4125559,353,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.16,0.60,0.50,58306060,34070712,31365724,26771852,3644129,0,7288257,0,1433,845,28046172,26156783,13604822,"[]","[5,]",3644129,317,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.05,0.60,0.50,57318879,39412946,28592912,30032541,3582430,0,7164860,0,1266,785,21554942,19093412,8120181,"[]","[4,]",3582430,162,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.13,0.60,0.50,59400156,37430984,29254657,25607122,3712510,0,7425020,0,1367,809,25889408,23079025,13675212,"[]","[5,]",3712510,230,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.09,0.60,0.50,65393013,44542369,26588406,23032127,4087063,0,8174127,0,1331,801,25089919,23764442,12903671,"[]","[5,5,5,]",4087063,214,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.14,0.60,0.50,59869870,39144559,28112051,21643840,3741867,0,7483734,0,1466,855,25340230,22631238,15787885,"[]","[5,5,]",3741867,179,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.19,0.60,0.50,63075384,36917976,31411750,25584090,3942211,0,7884423,0,1502,852,30869879,27094671,16717031,"[]","[4,4,4,4,4,4,5,]",3942211,303,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.08,0.60,0.50,59460025,40230990,24807047,26116054,3716252,0,7432503,0,1315,805,23057987,19469190,9599592,"[]","[5,]",3716252,169,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.04,0.60,0.50,56047262,34576918,27670673,27581112,3502954,0,7005908,0,1322,813,24983197,23664951,8403816,"[]","[4,]",3502954,275,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.20,0.60,0.50,57871434,34078832,29290310,23342867,3616965,0,7233929,0,1448,848,28282206,24568632,16022307,"[]","[5,5,5,5,5,5,5,5,5,5,5,6,6,]",3616965,255,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.07,0.60,0.50,76672462,48090719,35552972,39929396,4792029,0,9584058,0,1304,809,33388569,28424875,10156531,"[]","[5,]",4792029,310,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.17,0.60,0.50,65456043,40930507,27938873,23410493,4091003,0,8182005,0,1403,824,29101985,25965171,15361754,"[]","[6,]",4091003,303,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.22,0.60,0.50,72532023,51873936,21649325,9584103,4533251,0,9066503,0,1858,1023,27992205,26146714,20176350,"[]","[27,]",4533251,504,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.10,0.60,0.50,66105483,42735645,27976874,28139337,4131593,0,8263185,0,1290,791,27539198,24983304,10618849,"[]","[6,]",4131593,206,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.11,0.60,0.50,77124412,58065656,35399322,29153546,4820276,0,9640552,0,1369,801,24315460,26301442,13463918,"[]","[6,]",4820276,277,E
