MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,77067495,76658803,41932784,517,4816718,4511211,9633437,22306035,1178,386,3896007,6829227,23144643,"[]","[]",305508,391,E
0.2,0.6,0.6,0.5,0.5,0.3,0.6,0.5,0.6,0.5,55501049,55105251,34143814,1160,3468816,3166605,6937631,16316753,1200,408,3676677,6197609,19263932,"[]","[]",302211,231,E
0.2,0.6,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,68694234,68362383,25322636,1550,4293390,4048910,8586779,11722039,1153,364,3425532,6142604,16619554,"[]","[]",244480,248,E
0.2,0.6,0.0,0.5,0.5,0.3,0.6,0.5,0.6,0.5,66152387,65981498,2472158,45238,4134524,4004071,8269048,8611982,786,268,797642,1530209,855119,"[]","[]",130453,395,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,69793337,69404354,16384127,4230,4362084,4073758,8724167,11693962,1101,337,3143233,4448562,9638848,"[]","[]",288325,370,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,57865478,57569104,47150351,85,3616592,3422014,7233185,18523667,1179,368,3787667,7927906,28422830,"[]","[]",194578,277,E
0.2,0.6,0.8,0.5,0.5,0.3,0.6,0.5,0.6,0.5,55122536,54861127,37833729,144,3445158,3258689,6890317,12003507,1189,362,4335368,6833228,26335045,"[]","[]",186470,273,E
0.2,0.6,0.9,0.5,0.5,0.3,0.6,0.5,0.6,0.5,49732971,49424802,37759957,418,3108311,2890347,6216621,16760233,1191,365,3782223,6878957,20863103,"[]","[]",217963,246,E
0.2,0.6,0.2,0.5,0.5,0.3,0.6,0.5,0.6,0.5,62943032,62666374,9419016,3935,3933940,3719405,7867879,10228040,1107,335,1660394,3464011,4082101,"[]","[]",214534,397,E
0.2,0.6,0.7,0.5,0.5,0.3,0.6,0.5,0.6,0.5,58056613,57654128,40471266,1311,3628538,3337499,7257077,22197883,1178,365,3380320,6317923,19904750,"[]","[]",291039,272,E
