MANDATE,ATTACKERS,INEQUALITY,PREMIUM,EFFICIENCY,EFFORT,PAYOFF,CAUGHT,CLAIMS,TAX,d_init,d_end,a_init,a_end,i_init,i_end,g_init,g_end,attacks_attempted,attacks_succeeded,amount_stolen,attacker_expenditures,government_expenditures,crossovers,insurer_tod,paid_claims,final_iter,outcome
0.20,0.32,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60534745,60310446,14005894,90,3783422,3668331,7566843,9877864,639,190,1724061,3518722,8515451,"[]","[]",115091,259,E
0.20,0.36,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58499342,58326141,16333202,94,3656209,3542202,7312418,10011464,739,245,2039967,3592271,10329000,"[]","[]",114007,339,E
0.20,0.09,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63219037,63176621,3164093,256,3951190,3927509,7902380,8385573,190,62,453997,910544,1836196,"[]","[]",23681,103,E
0.20,0.23,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,74927196,74836964,7989091,846,4682950,4618764,9365899,10887658,432,131,1543911,2431047,4189857,"[]","[]",64185,93,E
0.20,0.10,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,54610313,54584433,4980408,633,3413145,3388368,6826289,8231982,196,65,427179,844661,2780077,"[]","[]",24777,101,E
0.20,0.54,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58235428,57882050,21933186,324,3639714,3329417,7279428,11546222,1143,400,3226928,5652908,12676835,"[]","[]",310298,313,E
0.20,0.40,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62345667,62083367,16494776,355,3896604,3718660,7793208,10769805,790,248,3689054,4756594,9201476,"[]","[]",177944,201,E
0.20,0.33,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59461504,59293272,17762882,376,3716344,3602774,7432688,11091577,618,181,1970415,3790046,10595373,"[]","[]",113570,212,E
0.20,0.65,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63533916,63131032,35257527,230,3970870,3624836,7941740,13616673,1298,411,4863533,6900671,23430612,"[]","[]",346034,491,E
0.20,0.70,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,69381936,69030775,31568341,710,4336371,4091333,8672742,16088657,1385,431,4026180,6886598,17861317,"[]","[]",245038,433,E
0.20,0.77,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56402223,56000187,36261611,1071,3525139,3197618,7050278,17952114,1457,452,4712734,7714667,18373593,"[]","[]",327521,393,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70770456,70449184,28161567,1361,4423153,4187427,8846307,12509681,1146,346,3853872,6387509,18666322,"[]","[]",235727,220,E
0.20,0.24,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61639463,61537387,13285190,237,3852466,3784992,7704933,13187569,464,136,1044430,2285343,5686523,"[]","[]",67474,136,E
0.20,0.11,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63523160,63494636,3068148,223,3970198,3944629,7940395,8791881,207,65,481786,999861,1270670,"[]","[]",25568,161,E
0.20,0.73,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55276643,54821363,30530759,367,3454790,3155566,6909580,11236220,1443,445,4297019,7724705,19233552,"[]","[]",299224,209,E
0.20,0.71,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68798162,68488760,33671862,888,4299885,4083852,8599770,18130540,1371,431,3706751,7054181,17611459,"[]","[]",216034,415,E
0.20,0.30,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65049815,64915380,10881564,199,4065613,3961907,8131227,10193610,590,184,2051353,3219744,5837381,"[]","[]",103707,202,E
0.20,0.55,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64540330,64238754,21201649,478,4033771,3832536,8067541,13790577,1092,348,3049195,5292197,10688748,"[]","[]",201235,156,E
0.20,0.41,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,57540786,57282971,18408068,486,3596299,3373795,7192598,10151617,807,249,2616765,4252295,11676588,"[]","[]",222505,202,E
0.20,0.29,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,57389068,36831173,35409808,33023966,3586817,0,7173634,0,1366,826,24373261,22013854,11690333,"[]","[12,]",3586817,282,E
0.20,0.66,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58775939,58374025,29314007,1000,3673496,3395557,7346992,15320027,1229,364,3668624,6993407,15026419,"[]","[]",277939,240,E
0.20,0.78,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,52703011,52264760,41052012,483,3293938,2997477,6587876,21180230,1565,476,4517191,7959490,19234398,"[]","[]",296461,276,E
0.20,0.74,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,51862590,51483583,33188975,1752,3241412,2953634,6482824,9484515,1394,422,4055216,8369898,22482419,"[]","[]",287778,302,E
0.20,0.42,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56772733,56382265,14998467,382,3548296,3237088,7096592,10605300,866,286,2936430,4745192,7445860,"[]","[]",311208,195,E
0.20,0.72,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,66875872,66425642,39831830,162,4179742,3790758,8359484,17225018,1422,432,4065684,7823488,23981860,"[]","[]",388984,398,E
0.20,0.88,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,53377175,52875383,48135739,1309,3336073,3005139,6672147,15426633,1709,504,4506261,8705088,31507583,"[]","[]",330934,320,E
0.20,0.97,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60671911,60204144,46557499,440,3791994,3434177,7583989,20598766,1938,582,4600630,9321288,25046577,"[]","[]",357817,478,E
0.20,0.67,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62983898,62694767,34948411,446,3936494,3775547,7872987,18650856,1256,374,3622294,7134324,17485849,"[]","[]",160946,356,E
0.20,0.94,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65717586,65154915,40757537,3247,4107349,3665706,8214698,16604744,1796,559,5209696,9030374,24338185,"[]","[]",441643,414,E
0.20,0.99,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56614189,55934686,45244463,2867,3538387,3000605,7076774,19655374,1979,635,5933713,10096023,23784258,"[]","[]",537782,227,E
0.20,0.43,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,80527463,80248272,18461582,598,5032966,4815735,10065933,13517500,830,246,2806254,4616330,10889509,"[]","[]",217232,290,E
0.20,0.91,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,66466550,65872541,39255959,677,4154159,3716396,8308319,10759541,1755,560,5522707,9948955,27886878,"[]","[]",437764,417,E
0.20,1.00,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62800948,62252526,47773642,990,3925059,3537990,7850119,19597964,2019,622,6155833,10648356,26311943,"[]","[]",387069,518,E
0.20,0.81,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64977549,64496744,38575698,1828,4061097,3698923,8122194,22295702,1579,484,4111678,8444076,16799264,"[]","[]",362174,432,E
0.20,0.79,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63404475,62672442,36831434,6355,3962780,3375545,7925559,15505193,1576,531,5321341,9335039,21229673,"[]","[]",587234,347,E
0.20,0.89,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62154851,61512009,47434544,387,3884678,3443255,7769356,21681281,1788,583,5742755,10602257,24004240,"[]","[]",441423,269,E
0.20,0.92,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58555084,58139180,53547297,2084,3659693,3353061,7319385,23127685,1803,567,5583419,10515935,27943515,"[]","[]",306632,315,E
0.20,0.46,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,66669413,66479066,22388982,587,4166838,4025734,8333677,11364824,931,289,2303058,4651024,15037674,"[]","[]",141104,365,E
0.20,0.44,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61518151,61305755,21100902,640,3844884,3694420,7689769,15922235,807,227,1826903,3730755,9499901,"[]","[]",150464,318,E
0.20,0.95,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58729859,58208423,39725713,3376,3670616,3276982,7341232,18452470,1774,543,5372887,9834173,19691997,"[]","[]",393634,312,E
0.20,0.96,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59565781,58719902,41608619,1015,3722861,3153426,7445723,14127738,1843,575,7494891,11290890,25050013,"[]","[]",569436,348,E
0.20,0.45,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56653986,56420920,16465256,334,3540874,3376535,7081748,9208209,912,299,3260768,4903514,9832353,"[]","[]",164340,250,E
0.20,0.47,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60342565,60039953,26313967,1473,3771410,3536492,7542821,12038527,955,324,3993572,5527557,16826761,"[]","[]",234918,196,E
0.20,0.90,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67428397,66864336,54538541,596,4214275,3765100,8428550,25332894,1787,577,5252559,9529498,29117337,"[]","[]",449175,505,E
0.20,0.98,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67796729,67233942,39221726,4195,4237296,3791763,8474591,18667826,1904,609,5577825,9813673,20218943,"[]","[]",445533,433,E
0.20,0.82,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58746401,58336732,40758260,578,3671650,3353597,7343300,17385397,1559,457,4052080,7885105,23558203,"[]","[]",318053,351,E
0.20,0.80,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,69926931,69499842,33317224,1015,4370433,4023057,8740866,15195548,1592,521,4739425,7999533,19636459,"[]","[]",347376,317,E
0.20,0.48,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,71397671,71017968,21257817,501,4462354,4162256,8924709,11713886,951,297,3329221,5512435,13635504,"[]","[]",300098,460,E
0.20,0.93,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63740755,63076595,39590106,1664,3983797,3466843,7967594,18789365,1813,586,6304238,11250120,18697666,"[]","[]",516954,391,E
0.20,0.49,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58852958,58557046,24304249,205,3678310,3434045,7356620,14655671,984,332,2617368,4588862,12956308,"[]","[]",244264,188,E
0.20,0.84,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55698022,55195577,37308611,604,3481126,3056741,6962253,14598655,1651,505,5439650,9010759,21587675,"[]","[]",424385,417,E
0.20,0.83,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67949308,67292186,38060066,2489,4246832,3674180,8493664,16229547,1613,514,6146315,9455609,22095857,"[]","[]",572651,349,E
0.20,0.86,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,69099254,68691464,43605282,1826,4318703,4048995,8637407,20180711,1700,549,4659586,10357057,22380594,"[]","[]",269708,192,E
0.20,0.87,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59986242,59487022,49426200,707,3749140,3357674,7498280,18087183,1709,532,5933176,9754427,29972850,"[]","[]",391466,400,E
0.20,0.61,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63218814,46165031,30235878,6700489,3951176,0,7902352,0,1993,926,22980767,25958457,26484242,"[]","[59,]",3951176,874,E
0.20,0.85,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56958252,56355697,37675996,1841,3559891,3047505,7119782,7585799,1717,561,5526101,9971050,28352028,"[]","[]",512386,354,E
0.20,0.00,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,83270227,83270227,0,0,5204389,5204389,10408778,10408778,0,0,0,0,0,"[]","[]",0,1,A
0.20,0.03,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,84807268,84753468,1222163,0,5300454,5231715,10600909,10898614,66,25,265156,447883,599114,"[]","[]",68739,21,A
0.20,0.01,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70841543,70841543,365695,0,4427596,4427596,8855193,8946389,20,3,19044,87006,187493,"[]","[]",0,7,A
0.20,0.06,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,85767353,85720097,1606990,0,5360460,5313462,10720919,11282093,126,47,257239,419799,720270,"[]","[]",46997,105,A
0.20,0.09,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,110068703,110017802,3704029,0,6879294,6836273,13758588,13774276,207,81,675389,1010803,2771460,"[]","[]",43021,57,A
0.20,0.50,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67220417,66818669,29357809,520,4201276,3970676,8402552,18310136,1001,306,3217640,6295474,13786580,"[]","[]",230600,169,E
0.20,0.18,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63141134,63036449,9654502,422,3946321,3836828,7892642,9537489,359,106,672693,1968090,6255321,"[]","[]",109493,218,E
0.20,0.12,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,49882329,49788764,5457933,441,3117646,3064945,6235291,5954575,272,98,1026526,1506317,4378157,"[]","[]",52701,270,E
0.20,0.25,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70060700,69923570,14498063,186,4378794,4269571,8757587,12539299,499,152,1446495,3204971,7757546,"[]","[]",109223,185,E
0.20,0.04,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63836537,63805950,895520,66,3989784,3973141,7979567,7983201,85,30,278034,432759,506290,"[]","[]",16642,67,E
0.20,0.02,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68160936,68151146,588995,223,4260058,4254366,8520117,8656911,30,8,114117,290628,176832,"[]","[]",5693,83,E
0.20,0.62,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67143675,66827628,25352388,681,4196480,3941472,8392959,14381128,1248,418,3028950,5547985,14386608,"[]","[]",255008,241,E
0.20,0.07,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70292532,70251359,2475719,97,4393283,4364010,8786567,8885513,145,52,493126,673751,1773371,"[]","[]",29274,172,E
0.20,0.05,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68102835,68100056,2511428,68,4256427,4254004,8512854,9182928,85,23,143034,388455,1458034,"[]","[]",2423,75,E
0.20,0.26,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,75383794,75318365,8913343,457,4711487,4661343,9422974,11985684,492,158,1148635,2124296,4341453,"[]","[]",50145,135,E
0.20,0.13,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55949217,55825944,4844970,37,3496826,3418788,6993652,7963130,264,82,804277,1715680,2361085,"[]","[]",78038,222,E
0.20,0.19,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59372742,59211673,7108468,498,3710796,3578159,7421593,9558680,377,129,885466,1827172,3437415,"[]","[]",132637,121,E
0.20,0.10,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65570567,65530539,4032424,624,4098160,4064738,8196321,9831205,192,56,315760,951071,1519295,"[]","[]",33423,90,E
0.20,0.75,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64101429,63566586,33337608,993,4006339,3563781,8012679,15381126,1474,482,4632199,8388016,18557553,"[]","[]",442559,333,E
0.20,0.51,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68246674,67969930,24584409,1179,4265417,4048493,8530834,15857541,1050,347,3154258,5096076,12654115,"[]","[]",216924,378,E
0.20,0.27,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63798714,63655967,11949235,399,3987420,3893449,7974839,11477933,514,137,1208857,3033639,5648820,"[]","[]",93970,96,E
0.20,0.43,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58089612,57888126,22909791,265,3630601,3480030,7261201,9270830,851,263,2428411,4310419,16941536,"[]","[]",150570,239,E
0.20,0.21,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68241126,68086398,11443051,288,4265070,4156211,8530141,9697288,440,151,1705968,2555048,7984154,"[]","[]",108859,158,E
0.20,0.63,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62143979,61796631,35114027,575,3883999,3588016,7767997,20275951,1226,369,3579565,6850570,16398258,"[]","[]",295983,387,E
0.20,0.20,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,83237681,83150122,9672761,523,5202355,5121511,10404710,13980657,394,113,983496,2125896,4138799,"[]","[]",80845,122,E
0.20,0.14,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,104254605,104178789,7857386,72,6515913,6466326,13031826,15056718,275,84,572285,1386763,4571062,"[]","[]",49587,225,E
0.20,0.52,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,57132418,56742525,25184900,1324,3570776,3212961,7141552,8231206,1080,381,4105293,6442636,18398995,"[]","[]",357815,241,E
0.20,0.28,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68869763,68674386,13628451,206,4304360,4154192,8608720,9693903,566,191,1826226,3146584,9742023,"[]","[]",150168,268,E
0.20,0.23,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64847782,64714420,15323006,174,4052986,3924255,8105973,12854162,446,143,1384647,2125359,8711377,"[]","[]",128732,240,E
0.20,0.76,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68278633,67829818,29840077,404,4267415,3985122,8534829,16080413,1471,445,5286622,8534781,14490417,"[]","[]",282293,328,E
0.20,0.64,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,88977845,88635911,28455985,345,5561115,5319180,11122231,19421626,1204,364,2740150,6840998,13899117,"[]","[]",241936,202,E
0.20,0.24,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,59639836,59522902,12287051,185,3727490,3666757,7454979,11296625,472,149,1009168,1817022,6805865,"[]","[]",60733,283,E
0.20,0.08,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62488570,62441934,2855337,40,3905536,3867723,7811071,8148211,165,51,520848,987161,1615445,"[]","[]",37812,141,E
0.20,0.11,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,79631421,79598945,4348906,265,4976964,4946876,9953928,10937913,204,66,472717,847065,2580153,"[]","[]",30088,163,E
0.20,0.22,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62620841,62536384,11353592,283,3913803,3836775,7827605,10490258,467,146,1012871,2038410,6813732,"[]","[]",77028,203,E
0.20,0.37,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,53167302,53005795,20466833,1179,3322956,3193754,6645913,14017285,689,202,2293375,3632206,9752785,"[]","[]",129202,170,E
0.20,0.56,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,90840499,90380969,28050206,833,5677531,5355071,11355062,18620871,1111,371,3439497,6071719,15493838,"[]","[]",322460,256,E
0.20,0.15,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,79567984,79431425,7384393,94,4972999,4844231,9945998,8363639,327,111,1460320,2247034,6984951,"[]","[]",128768,201,E
0.20,0.29,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68295571,68134560,14658758,589,4268473,4182494,8536946,11026390,568,190,1735047,3082886,9332829,"[]","[]",85979,236,E
0.20,0.77,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68362781,67849221,37534594,2587,4272674,3928774,8545348,15521738,1535,485,5511219,9863199,21549876,"[]","[]",343900,290,E
0.20,0.59,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,76259395,75942387,22146324,625,4766212,4539305,9532424,14228552,1123,346,3581043,5602726,12390761,"[]","[]",226908,301,E
0.20,0.65,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,81593854,81141976,31210637,647,5099616,4809718,10199232,17676125,1246,389,3903610,6443911,18030961,"[]","[]",289898,223,E
0.20,0.44,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,79628728,79378257,19986520,1702,4976795,4821829,9953591,14552213,876,277,2177577,4378791,11412842,"[]","[]",154966,302,E
0.20,0.53,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,67408147,67106679,37263628,591,4213009,3990390,8426018,19298214,1028,336,3774283,6018019,20896909,"[]","[]",222619,307,E
0.20,0.38,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60695183,60453377,22384244,293,3793449,3619411,7586898,11482120,746,254,2341966,4094357,14810215,"[]","[]",174038,191,E
0.20,0.78,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65008861,64400876,38847059,555,4063054,3713511,8126108,18067910,1524,470,5638208,8550613,21311615,"[]","[]",349542,312,E
0.20,0.60,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,53044675,52648268,31976903,2901,3315292,2995384,6630584,7660687,1130,352,3547417,6521217,25138996,"[]","[]",319908,215,E
0.20,0.46,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,53806963,53591237,21706132,436,3362935,3223193,6725870,12410766,938,310,2611147,4321213,12055056,"[]","[]",139742,234,E
0.20,0.66,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,69255344,68902491,26813973,1408,4328459,4029113,8656918,15553764,1357,465,3318944,6643766,13924153,"[]","[]",299346,357,E
0.20,0.39,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70750185,70497568,16299186,763,4421887,4214308,8843773,13966933,771,245,1909883,3830793,7804666,"[]","[]",207579,230,E
0.20,0.67,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,128212006,127922337,29744998,632,8013250,7862097,16026501,24567741,1236,368,3635566,6477233,15166715,"[]","[]",151153,157,E
0.20,0.48,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60224002,59793028,18470472,675,3764000,3562784,7528000,9569305,1011,356,3579999,5135635,11925047,"[]","[]",201216,253,E
0.20,0.79,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64900241,64296295,30454288,238,4056265,3641562,8112530,13012565,1593,492,4582914,8461843,18110820,"[]","[]",414703,381,E
0.20,0.16,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64540293,64303877,8662084,223,4033768,3810615,8067537,8862548,347,115,1504890,2106798,6219621,"[]","[]",223153,144,E
0.20,0.30,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,52235156,52005289,13464904,480,3264697,3098822,6529395,8362196,631,235,2285483,3192158,8835208,"[]","[]",165876,233,E
0.20,0.40,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,58666089,58481918,16286098,2122,3666631,3505854,7333261,10619705,770,237,2177121,4206016,9136463,"[]","[]",160777,288,E
0.20,0.61,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,95200164,94795738,25965863,524,5950010,5678886,11900021,16933245,1238,406,4869924,7400436,14207229,"[]","[]",271124,328,E
0.20,0.58,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,50222274,50035996,27315828,831,3138892,3013175,6277784,16790862,1130,352,2765651,5106398,12007518,"[]","[]",125717,303,E
0.20,0.49,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55165479,54938278,22597362,868,3447842,3242910,6895685,12640974,964,312,2626385,4939369,12343970,"[]","[]",204932,243,E
0.20,0.57,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,60159152,59811979,26287015,1151,3759947,3521984,7519894,15171639,1066,313,2667129,5112586,14106670,"[]","[]",237963,204,E
0.20,0.80,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,75149010,74537644,31618120,3139,4696813,4290363,9393626,15980495,1573,517,5240987,8562055,17483874,"[]","[]",406450,366,E
0.20,0.41,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,65846340,65701360,25996312,519,4115396,4023565,8230792,15083851,756,227,1640345,3835236,15544310,"[]","[]",91831,128,E
0.20,0.55,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70168594,69824665,27127057,551,4385537,4123334,8771074,15195354,1078,349,3595441,5697680,15610678,"[]","[]",262203,231,E
0.20,0.31,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,57544373,57342549,18051350,298,3596523,3438232,7193047,9997601,622,203,2138159,3533703,12072909,"[]","[]",158292,194,E
0.20,0.17,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,82584966,82466478,7650464,189,5161560,5053071,10323121,10831749,332,109,1229533,1797059,5571564,"[]","[]",108489,151,E
0.20,0.45,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56572638,56333722,18868674,90,3535790,3381121,7071580,12952685,844,248,2303719,4298410,9082654,"[]","[]",154669,270,E
0.20,0.47,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,70918243,70730485,18917063,404,4432390,4293337,8864780,14667777,880,251,2624874,4363859,9076614,"[]","[]",139053,218,E
0.20,0.54,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,77443057,77208632,30947626,726,4840191,4676545,9680382,19001705,1058,345,2976722,5994378,16029270,"[]","[]",163646,295,E
0.20,0.42,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,88220581,88097110,16811442,516,5513786,5416122,11027573,15678735,852,268,1716141,3662057,8718840,"[]","[]",97664,232,E
0.20,0.34,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64364839,64212171,18480148,181,4022802,3903219,8045605,11808956,662,215,2204174,3672928,11315940,"[]","[]",119583,299,E
0.20,0.81,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,68454210,67895180,33564134,1713,4278388,3864301,8556776,16952807,1565,483,5072435,9488723,16650784,"[]","[]",414087,198,E
0.20,0.88,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,54445205,53924197,42924716,647,3402825,2980388,6805651,18559231,1705,540,4534343,9170528,22943406,"[]","[]",422437,437,E
0.20,0.71,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,62544909,62143414,38863260,197,3909057,3658162,7818114,17263944,1361,400,4123078,7900083,22169541,"[]","[]",250895,303,E
0.20,0.35,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,57767455,57580196,15052204,541,3610466,3494982,7220932,10092531,712,230,1673682,3407540,9075266,"[]","[]",115484,288,E
0.20,0.68,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,63235770,62863708,31367286,467,3952236,3666652,7904471,16292500,1292,417,3651389,6798125,16838311,"[]","[]",285583,308,E
0.20,0.32,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,61354038,61206865,13534266,172,3834627,3741203,7669255,10471143,620,188,1722678,3010226,7962577,"[]","[]",93425,286,E
0.20,0.33,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,76435898,76261353,13811559,484,4777244,4626043,9554487,12632275,648,216,2191896,3713910,7345123,"[]","[]",151200,158,E
0.20,0.82,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,55333206,54681456,40843674,2586,3458325,2947454,6916651,16435164,1661,543,5364474,9769197,22715998,"[]","[]",510872,340,E
0.20,0.36,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,64022386,63827982,16114827,595,4001399,3866302,8002798,10923406,699,244,2317180,3513650,10009475,"[]","[]",135097,236,E
0.20,0.97,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,56430941,55927727,47883294,2650,3526934,3151503,7053868,19154262,1918,612,5316588,10003837,26655057,"[]","[]",375431,419,E
0.20,0.72,0.60,0.50,0.50,0.30,0.60,0.50,0.60,0.50,83062294,82596521,31809473,1717,5191393,4853483,10382787,16753126,1417,477,4316750,7417760,18823342,"[]","[]",337911,279,E
